"EMPLOYE_ID";"MOIS";"SALAIRE_BRUT";"SALAIRE_NET";"COTISATIONS";"PRIMES";"HEURES_SUPPLEMENTAIRES";"DATE_VIREMENT";"IBAN_VERSEMENT"
"137";"2025-05";"10169.87";"7958.82";"2302.78";"91.73";"10.3";"2025-05-28";"FR7691796914457702262044023"
"801";"2026-03";"6983.73";"5375.74";"1607.99";"0";"11.1";"2026-03-28";"FR7651770309357223506995599"
"109";"2025-02";"5717.67";"4314.58";"1403.09";"0";"9.3";"2025-02-28";"FR7636798657913250085596414"
"312";"2025-01";"10043.05";"9162.6";"2429.91";"1549.46";"3.9";"2025-01-28";"FR7632531942409630969943884"
"826";"2026-02";"6672.83";"6729.71";"1542.42";"1599.3";"4.2";"2026-02-28";"FR7672239400167008968192859"
"93";"2026-01";"9583.36";"7379.38";"2203.98";"0";"11.6";"2026-01-28";"FR7687311665697268066816877"
"69";"2025-07";"3897.06";"3043.67";"853.39";"0";"0";"2025-07-28";"FR7666827815236658072589694"
"707";"2025-06";"7889.69";"6295.56";"1594.13";"0";"19.8";"2025-06-28";"FR7624547280942053141600795"
"744";"2026-03";"3577.77";"2717.03";"860.74";"0";"0";"2026-03-28";"FR7668216953031411412988087"
"864";"2025-07";"9595.03";"7455.96";"2139.07";"0";"0";"2025-07-28";"FR7636653431209144822089089"
"154";"2025-09";"10420.47";"8261.07";"2159.4";"0";"0";"2025-09-28";"FR7622092686551120149500851"
"308";"2025-09";"5616.12";"4217.53";"1398.59";"0";"0";"2025-09-28";"FR7623876266006470232230075"
"837";"2025-08";"10787.88";"8376.84";"2411.04";"0";"0";"2025-08-28";"FR7698765758247638400890522"
"930";"2025-12";"8966.99";"8153.4";"2029.39";"1215.8";"15.2";"2025-12-28";"FR7674572827142631255568828"
"704";"2025-06";"8039.97";"7464.79";"1701.94";"1126.76";"0";"2025-06-28";"FR7687442744219016737045837"
"430";"2025-09";"6321.6";"4798.32";"1523.28";"0";"0";"2025-09-28";"FR7620575275142026856508410"
"602";"2025-12";"2848.99";"3218.38";"589.03";"958.42";"0";"2025-12-28";"FR7696288560589242520780782"
"817";"2025-09";"9087.89";"6826.58";"2261.31";"0";"0";"2025-09-28";"FR7671229399226650802580249"
"166";"2025-07";"8672.56";"6603.57";"2068.99";"0";"0";"2025-07-28";"FR7644355274273929208199853"
"675";"2025-03";"6960.82";"5355.15";"1605.67";"0";"0";"2025-03-28";"FR7669993194902892402595772"
"411";"2025-07";"4742.24";"4283.64";"1073.77";"615.17";"0";"2025-07-28";"FR7693994513354600855566525"
"235";"2025-02";"9141.39";"7129.9";"2011.49";"0";"14.5";"2025-02-28";"FR7690336750139222085360248"
"342";"2025-02";"4182.54";"3206.7";"988.64";"12.8";"0";"2025-02-28";"FR7619982961421223480720361"
"568";"2025-02";"2773.76";"2159.5";"614.26";"0";"0";"2025-02-28";"FR7657770999959677553610961"
"858";"2025-04";"8885.32";"7042.88";"1842.44";"0";"0";"2025-04-28";"FR7652254128395136762781636"
"158";"2025-03";"9255.76";"7399.95";"1855.81";"0";"0";"2025-03-28";"FR7660997338976177846921898"
"530";"2025-04";"11524.48";"8750.54";"2773.94";"0";"14.3";"2025-04-28";"FR7678855733493638928663212"
"483";"2025-11";"9965.62";"7951.03";"2014.59";"0";"0";"2025-11-28";"FR7612934640822419699354957"
"538";"2025-07";"7052.68";"5529.93";"1522.75";"0";"12.7";"2025-07-28";"FR7674937458102647700092550"
"774";"2026-02";"8629.37";"6542.64";"2086.73";"0";"9.1";"2026-02-28";"FR7674470643654976582318683"
"386";"2025-11";"4626.78";"3521.91";"1104.87";"0";"0";"2025-11-28";"FR7625731847245034806056531"
"869";"2025-05";"9215.4";"7343.87";"1871.53";"0";"0";"2025-05-28";"FR7657951481215614690028820"
"605";"2025-02";"9180.97";"6957.23";"2223.74";"0";"0";"2025-02-28";"FR7628087298946889220119173"
"898";"2025-10";"8262.83";"6436.77";"1826.06";"0";"0";"2025-10-28";"FR7646441227457395210100379"
"674";"2025-02";"10521.64";"9216.61";"2379.41";"1074.38";"7.8";"2025-02-28";"FR7695168831972452543224648"
"418";"2025-10";"3689.88";"3007.49";"915.38";"232.99";"0";"2025-10-28";"FR7686364391408465280529369"
"769";"2025-06";"6893.3";"5174.64";"1718.66";"0";"0";"2025-06-28";"FR7676623720517626560405011"
"695";"2025-05";"4816.84";"4707.86";"1186.6";"1077.62";"0";"2025-05-28";"FR7696431183361688388468242"
"38";"2025-09";"2712.37";"2045.68";"666.69";"0";"15.2";"2025-09-28";"FR7640343516049730628986971"
"104";"2025-05";"4003.58";"3196.54";"807.04";"0";"0";"2025-05-28";"FR7620907339492745415117052"
"805";"2025-11";"7911.78";"6625.77";"1714.87";"428.86";"0";"2025-11-28";"FR7647773256346765586843561"
"714";"2025-03";"11568.77";"9228.81";"2339.96";"0";"0";"2025-03-28";"FR7664056156959483610568110"
"726";"2025-03";"7247.24";"5677.77";"1569.47";"0";"0";"2025-03-28";"FR7620111255992991296325113"
"93";"2025-06";"2530.57";"3648.45";"605.02";"1722.9";"0";"2025-06-28";"FR7643330298282240295133892"
"280";"2025-02";"10952.75";"8591.56";"2361.19";"0";"10.7";"2025-02-28";"FR7663252480416897470443774"
"964";"2025-09";"2409.63";"3229.07";"596.23";"1415.67";"0";"2025-09-28";"FR7691792519846221059011613"
"344";"2025-12";"10792.95";"10028.36";"2681.83";"1917.24";"14.7";"2025-12-28";"FR7660395462462715008188335"
"498";"2025-03";"10187.64";"7865.21";"2322.43";"0";"0";"2025-03-28";"FR7620182497078414029447978"
"416";"2025-04";"6270.17";"4858.07";"1412.1";"0";"0";"2025-04-28";"FR7645117813857269100340052"
"842";"2026-01";"11359.25";"8600.89";"2758.36";"0";"9.8";"2026-01-28";"FR7617441553962894301355977"
"717";"2025-05";"4980.78";"5344.94";"1234.83";"1598.99";"0";"2025-05-28";"FR7614263809356623474640815"
"731";"2026-02";"8034.89";"6755.11";"1772.09";"492.31";"14.6";"2026-02-28";"FR7693554668373616259094858"
"96";"2025-06";"9970.86";"8379.68";"1998.38";"407.2";"0";"2025-06-28";"FR7693205849443012627990425"
"818";"2025-03";"11951.73";"11041.71";"2760.58";"1850.56";"0.7";"2025-03-28";"FR7675028711807153790199121"
"371";"2025-06";"9904.5";"7759.9";"2144.6";"0";"0";"2025-06-28";"FR7685394996247564411153063"
"317";"2026-03";"6203.71";"6126.37";"1550.69";"1473.35";"9.1";"2026-03-28";"FR7659029911848733893642053"
"123";"2025-10";"9319.07";"7024.99";"2294.08";"0";"0";"2025-10-28";"FR7691134180106307833618812"
"874";"2025-04";"10249.96";"8811.84";"2249.74";"811.62";"14.6";"2025-04-28";"FR7654576227384029990271022"
"373";"2026-02";"4631.13";"4064.59";"1044.13";"477.59";"0";"2026-02-28";"FR7631263462217618667526371"
"429";"2025-11";"8318.31";"8321.99";"1838.34";"1842.02";"0";"2025-11-28";"FR7610694656935268935803721"
"58";"2025-09";"2723.85";"2177.21";"679.42";"132.78";"0";"2025-09-28";"FR7630455838347628803979831"
"181";"2025-05";"9744.95";"7539.09";"2205.86";"0";"0";"2025-05-28";"FR7692773687214523011255435"
"290";"2026-01";"7819.37";"7411.81";"1735.54";"1327.98";"0";"2026-01-28";"FR7695559921425703303113873"
"988";"2025-11";"2599.69";"1965.04";"634.65";"0";"0";"2025-11-28";"FR7694897503779090672646345"
"251";"2025-11";"6980.11";"5412.84";"1567.27";"0";"0";"2025-11-28";"FR7683204541918820543530389"
"881";"2026-03";"8950.57";"7078.08";"1872.49";"0";"0";"2026-03-28";"FR7686328954924403986149942"
"691";"2025-02";"11718.24";"8901.51";"2816.73";"0";"0";"2025-02-28";"FR7623285951775895961207416"
"442";"2026-02";"5109.19";"3958.57";"1202.18";"51.56";"0";"2026-02-28";"FR7662960847075907315485822"
"283";"2025-09";"3580.1";"2711.04";"869.06";"0";"0";"2025-09-28";"FR7654436632664274750358614"
"64";"2025-10";"10112.35";"8572.09";"2097.25";"556.99";"1.8";"2025-10-28";"FR7672088254955882367285534"
"440";"2025-08";"4572.91";"5388.25";"1076.39";"1891.73";"2.1";"2025-08-28";"FR7627328233953416399402765"
"764";"2025-10";"10876.75";"8473.08";"2403.67";"0";"0";"2025-10-28";"FR7671612349279532129220589"
"380";"2025-06";"3181.6";"3790.6";"651.23";"1260.23";"0";"2025-06-28";"FR7666150809366914028570334"
"341";"2025-10";"5090.38";"4036.49";"1053.89";"0";"17.4";"2025-10-28";"FR7659653688895424555254041"
"477";"2025-12";"6996.7";"5384.85";"1611.85";"0";"0";"2025-12-28";"FR7658123642087961452643156"
"70";"2025-07";"2479.8";"1959.25";"520.55";"0";"20.0";"2025-07-28";"FR7649309447078383837103020"
"320";"2025-06";"10441.51";"8323.6";"2117.91";"0";"2.1";"2025-06-28";"FR7643407667733255370497929"
"373";"2025-06";"7767.86";"5875.77";"1892.09";"0";"3.7";"2025-06-28";"FR7692578112375067466290245"
"81";"2025-11";"3234.31";"2478.44";"755.87";"0";"0";"2025-11-28";"FR7697764738169646265364974"
"908";"2025-05";"5366.71";"5681.68";"1213.08";"1528.05";"18.1";"2025-05-28";"FR7666888668711776259556944"
"714";"2025-01";"10993.44";"8372.29";"2675.92";"54.77";"0";"2025-01-28";"FR7686601395086899024354779"
"752";"2025-08";"2610.62";"2027.14";"583.48";"0";"0";"2025-08-28";"FR7621378798804805958259792"
"815";"2026-03";"11030.32";"9085.16";"2463.14";"517.98";"0";"2026-03-28";"FR7617919516464427365895992"
"93";"2025-11";"3785.42";"3595.71";"788.0";"598.29";"4.4";"2025-11-28";"FR7667967316609717524662049"
"798";"2025-11";"8405.58";"6573.59";"1831.99";"0";"10.1";"2025-11-28";"FR7637367499276790188832193"
"287";"2025-10";"7929.69";"6573.59";"1658.61";"302.51";"0";"2025-10-28";"FR7671988723065142759796133"
"162";"2025-11";"6230.03";"4846.31";"1383.72";"0";"0";"2025-11-28";"FR7641628550874917795712255"
"933";"2025-05";"9315.47";"7263.93";"2051.54";"0";"0";"2025-05-28";"FR7639986759606132554849555"
"359";"2025-09";"7101.66";"5331.59";"1770.07";"0";"16.9";"2025-09-28";"FR7679390842114033284415544"
"484";"2025-08";"8903.69";"8165.23";"1892.95";"1154.49";"19.4";"2025-08-28";"FR7653826377319462905824723"
"127";"2026-01";"10663.9";"8084.7";"2579.2";"0";"0";"2026-01-28";"FR7679849372182368527816764"
"104";"2026-03";"11200.1";"10317.24";"2666.24";"1783.38";"0";"2026-03-28";"FR7656722219917259767895436"
"861";"2025-11";"3179.06";"3862.97";"640.6";"1324.51";"0";"2025-11-28";"FR7642572386372710957333528"
"448";"2025-06";"11333.68";"8986.88";"2346.8";"0";"0";"2025-06-28";"FR7617240682719536131974179"
"562";"2025-11";"8603.93";"7389.53";"1926.92";"712.52";"0";"2025-11-28";"FR7614862459104342898638881"
"901";"2025-01";"2761.15";"2080.19";"680.96";"0";"0";"2025-01-28";"FR7695941201279250138316041"
"975";"2025-07";"3725.43";"2817.16";"908.27";"0";"0";"2025-07-28";"FR7690544376334601318833664"
"587";"2025-06";"4821.58";"3693.35";"1128.23";"0";"0";"2025-06-28";"FR7683805288155730956030948"
"536";"2025-09";"7335.63";"6150.19";"1485.99";"300.55";"0";"2025-09-28";"FR7621480635759436806384497"
"59";"2026-02";"6912.85";"5365.53";"1547.32";"0";"0";"2026-02-28";"FR7634433375263114029111015"
"617";"2025-10";"8578.57";"6683.61";"1894.96";"0";"2.7";"2025-10-28";"FR7614392738171863836144827"
"792";"2025-01";"2322.51";"1794.16";"528.35";"0";"0";"2025-01-28";"FR7678011770802787076257528"
"491";"2025-03";"8856.95";"6858.56";"1998.39";"0";"0";"2025-03-28";"FR7618298748748015554224170"
"518";"2026-02";"8683.01";"6736.52";"1946.49";"0";"4.7";"2026-02-28";"FR7661896728327186583941368"
"931";"2025-01";"8822.9";"8308.24";"2150.58";"1635.92";"0";"2025-01-28";"FR7663069723293071164454981"
"851";"2025-01";"4188.39";"3257.86";"930.53";"0";"18.5";"2025-01-28";"FR7685564428806447883469657"
"846";"2025-01";"3064.47";"2421.98";"642.49";"0";"0";"2025-01-28";"FR7632853358179435249374844"
"998";"2026-03";"8195.23";"6367.3";"1827.93";"0";"0";"2026-03-28";"FR7650118163862904696034758"
"145";"2025-10";"5812.15";"4582.42";"1229.73";"0";"0";"2025-10-28";"FR7680620720857783738332166"
"955";"2025-11";"5074.27";"3914.78";"1159.49";"0";"0";"2025-11-28";"FR7680286398098034758536510"
"555";"2025-10";"10258.47";"7734.12";"2524.35";"0";"1.2";"2025-10-28";"FR7635301317837021420707086"
"400";"2025-05";"5065.31";"4870.46";"1146.48";"951.63";"0";"2025-05-28";"FR7656521269845644892390639"
"616";"2025-02";"8338.89";"6995.6";"1986.36";"643.07";"0.6";"2025-02-28";"FR7613610352258323256870683"
"706";"2026-01";"6767.01";"7084.05";"1421.21";"1738.25";"0";"2026-01-28";"FR7632868716548285587731970"
"58";"2025-04";"11621.44";"9379.22";"2469.5";"227.28";"0";"2025-04-28";"FR7675654374466424281892036"
"41";"2025-04";"9123.17";"7013.9";"2109.27";"0";"0";"2025-04-28";"FR7666249710044855940876438"
"983";"2025-11";"5968.92";"5749.76";"1280.93";"1061.77";"0";"2025-11-28";"FR7661402280148617450608797"
"665";"2025-02";"11338.72";"8835.05";"2516.5";"12.83";"0.8";"2025-02-28";"FR7687386484742267361213878"
"823";"2025-09";"7267.26";"5568.71";"1698.55";"0";"0";"2025-09-28";"FR7655270194361958820734584"
"125";"2026-03";"9737.07";"7710.12";"2026.95";"0";"15.6";"2026-03-28";"FR7668554431478648328905259"
"758";"2025-04";"7478.16";"5841.38";"1636.78";"0";"0";"2025-04-28";"FR7669735818933189951310267"
"468";"2026-02";"8092.96";"6223.61";"1869.35";"0";"0";"2026-02-28";"FR7651932771579543505174980"
"522";"2025-03";"4358.12";"3355.87";"1002.25";"0";"0";"2025-03-28";"FR7614506485072556884993246"
"979";"2025-11";"3365.81";"3367.69";"830.42";"832.3";"0";"2025-11-28";"FR7641049370412390129939461"
"511";"2025-03";"7892.44";"6300.22";"1592.22";"0";"13.6";"2025-03-28";"FR7694119743991802303400094"
"599";"2025-11";"4690.69";"5529.43";"1108.28";"1947.02";"0";"2025-11-28";"FR7674022489925864995462428"
"961";"2025-10";"2538.74";"2029.97";"508.77";"0";"12.8";"2025-10-28";"FR7658049726751804344157180"
"202";"2025-10";"8883.55";"6739.8";"2143.75";"0";"0";"2025-10-28";"FR7610286369717465652508974"
"877";"2026-01";"4493.97";"4302.43";"1010.46";"818.92";"0";"2026-01-28";"FR7689493461012461461610128"
"646";"2026-03";"5658.48";"5369.75";"1359.59";"1070.86";"0";"2026-03-28";"FR7631747347482643356456897"
"432";"2025-01";"10294.7";"9410.45";"2085.45";"1201.2";"0";"2025-01-28";"FR7698338587354179428481796"
"82";"2025-02";"5060.69";"4043.11";"1017.58";"0";"0";"2025-02-28";"FR7637505165378298576367411"
"828";"2025-05";"2742.02";"2130.69";"611.33";"0";"0";"2025-05-28";"FR7674070815442693403307231"
"847";"2025-12";"11383.76";"8771.54";"2612.22";"0";"0";"2025-12-28";"FR7658899436293891934168495"
"676";"2025-02";"9528.26";"7298.46";"2229.8";"0";"3.6";"2025-02-28";"FR7624651459483556932730570"
"426";"2025-06";"8584.11";"7677.46";"1862.15";"955.5";"0";"2025-06-28";"FR7643356258193752498808450"
"57";"2025-11";"3563.76";"2800.44";"763.32";"0";"0";"2025-11-28";"FR7695340257646580470979546"
"330";"2025-06";"11509.88";"9100.72";"2409.16";"0";"0";"2025-06-28";"FR7618430266584773832677842"
"368";"2025-02";"5878.17";"4412.38";"1465.79";"0";"0";"2025-02-28";"FR7642430709129161487035029"
"224";"2025-12";"7213.54";"7244.99";"1612.57";"1644.02";"3.7";"2025-12-28";"FR7639231322184367149515958"
"999";"2025-08";"6506.71";"5197.39";"1309.32";"0";"4.1";"2025-08-28";"FR7649079292112191500186773"
"62";"2025-02";"4083.07";"3121.93";"961.14";"0";"13.6";"2025-02-28";"FR7625827589424493835197881"
"591";"2025-10";"4647.16";"4662.45";"929.77";"945.06";"0";"2025-10-28";"FR7623385629858110641121813"
"317";"2026-01";"11440.73";"8678.13";"2762.6";"0";"17.7";"2026-01-28";"FR7618584965836210013432625"
"52";"2025-10";"8770.55";"6736.32";"2034.23";"0";"0";"2025-10-28";"FR7627935849107609903349144"
"963";"2025-07";"10629.27";"8187.63";"2441.64";"0";"0";"2025-07-28";"FR7647248848913913056312223"
"447";"2026-01";"4481.99";"3452.48";"1029.51";"0";"10.9";"2026-01-28";"FR7658029576155055177842183"
"31";"2025-09";"5547.91";"4521.94";"1192.73";"166.76";"0";"2025-09-28";"FR7651912538255041542234276"
"590";"2025-12";"5887.8";"4640.86";"1246.94";"0";"0";"2025-12-28";"FR7661397869704172431347723"
"830";"2025-09";"11411.65";"10262.48";"2339.78";"1190.61";"0";"2025-09-28";"FR7686864908103418620738959"
"208";"2025-05";"4123.6";"3175.36";"948.24";"0";"0";"2025-05-28";"FR7647067771624493961351712"
"115";"2026-01";"11124.03";"8818.41";"2305.62";"0";"0";"2026-01-28";"FR7624458166484197470069136"
"712";"2025-11";"3991.09";"3035.39";"955.7";"0";"0";"2025-11-28";"FR7654774830159411884537487"
"718";"2025-12";"6105.68";"5968.5";"1366.32";"1229.14";"0";"2025-12-28";"FR7660817845752511899385579"
"793";"2026-01";"7198.68";"5527.01";"1671.67";"0";"0";"2026-01-28";"FR7641693478951957291437383"
"21";"2026-03";"11325.69";"8674.57";"2651.12";"0";"0";"2026-03-28";"FR7637811461959329868838076"
"900";"2025-12";"6466.49";"6655.78";"1442.44";"1631.73";"0";"2025-12-28";"FR7622200532185178785555129"
"911";"2025-11";"3505.49";"2688.46";"817.03";"0";"0";"2025-11-28";"FR7658202590557217231731293"
"829";"2026-01";"3735.31";"4263.24";"912.66";"1440.59";"0";"2026-01-28";"FR7664396819408219900043786"
"54";"2025-09";"7847.32";"6170.59";"1676.73";"0";"18.9";"2025-09-28";"FR7681403330992302149005079"
"481";"2025-08";"6248.16";"4781.08";"1467.08";"0";"5.4";"2025-08-28";"FR7695464430672172331474018"
"380";"2025-04";"8390.21";"6306.47";"2083.74";"0";"14.5";"2025-04-28";"FR7668275353446538477737961"
"183";"2025-01";"11731.44";"10918.61";"2586.45";"1773.62";"0";"2025-01-28";"FR7643884465078974344243864"
"482";"2025-05";"5773.75";"4488.08";"1285.67";"0";"0";"2025-05-28";"FR7630335567436640617654596"
"356";"2025-11";"10113.15";"9813.7";"2190.77";"1891.32";"8.2";"2025-11-28";"FR7697109773572341169360430"
"859";"2026-02";"10398.6";"8300.03";"2098.57";"0";"13.7";"2026-02-28";"FR7655342419584721198960812"
"494";"2026-01";"9250.27";"7716.0";"1942.19";"407.92";"0";"2026-01-28";"FR7696740689011368498793770"
"670";"2026-03";"5742.26";"4387.74";"1354.52";"0";"0";"2026-03-28";"FR7633082474883648802194681"
"307";"2025-05";"7630.68";"5727.86";"1902.82";"0";"0";"2025-05-28";"FR7687293116492061494929914"
"407";"2025-04";"6970.52";"7155.53";"1721.81";"1906.82";"0";"2025-04-28";"FR7678440870554354245609479"
"217";"2025-10";"8915.24";"8294.66";"2158.99";"1538.41";"0";"2025-10-28";"FR7692240536732155384453527"
"855";"2025-09";"4991.31";"4316.88";"1200.16";"525.73";"0";"2025-09-28";"FR7658248824398248978832069"
"802";"2025-01";"4666.28";"3775.17";"1076.35";"185.24";"0";"2025-01-28";"FR7624934816957292923765438"
"133";"2025-04";"9450.36";"7405.93";"2044.43";"0";"0";"2025-04-28";"FR7690660643033131971626434"
"862";"2025-04";"5186.04";"4142.13";"1043.91";"0";"14.6";"2025-04-28";"FR7697608420248565799312940"
"249";"2025-04";"4258.39";"3262.03";"996.36";"0";"0";"2025-04-28";"FR7640114527908192085341817"
"335";"2026-02";"11049.51";"10368.01";"2299.18";"1617.68";"12.0";"2026-02-28";"FR7654504845138193133618218"
"290";"2025-09";"7455.27";"5977.42";"1611.63";"133.78";"0";"2025-09-28";"FR7673983459375038715727827"
"866";"2026-03";"3992.78";"3154.51";"838.27";"0";"0";"2026-03-28";"FR7648408707134452361520877"
"491";"2025-01";"5078.54";"4116.86";"1051.39";"89.71";"0";"2025-01-28";"FR7697563808932550238203187"
"145";"2025-10";"5056.93";"3886.39";"1170.54";"0";"0";"2025-10-28";"FR7693304963277638010939987"
"587";"2026-03";"4547.5";"3633.69";"913.81";"0";"0";"2026-03-28";"FR7615339248723580773259368"
"441";"2026-02";"2307.09";"1814.49";"492.6";"0";"14.7";"2026-02-28";"FR7687961840621200980327152"
"467";"2025-10";"10972.1";"8407.69";"2564.41";"0";"0";"2025-10-28";"FR7616841327143328799111533"
"929";"2025-06";"5801.36";"4490.16";"1311.2";"0";"0";"2025-06-28";"FR7642664294822773120720419"
"120";"2025-04";"10281.9";"7964.95";"2316.95";"0";"0";"2025-04-28";"FR7618914827296757325590813"
"902";"2025-08";"2342.1";"1780.61";"561.49";"0";"6.4";"2025-08-28";"FR7675001309024765998907921"
"947";"2025-07";"7662.84";"7119.75";"1816.85";"1273.76";"0";"2025-07-28";"FR7637345611162142911814390"
"40";"2025-06";"4156.4";"3143.84";"1012.56";"0";"0";"2025-06-28";"FR7675129474733392322251491"
"846";"2026-01";"11471.62";"9153.44";"2318.18";"0";"9.4";"2026-01-28";"FR7691552864254370159588444"
"363";"2025-07";"5705.1";"4316.23";"1388.87";"0";"0";"2025-07-28";"FR7671521974826226328565568"
"851";"2025-05";"10560.38";"9469.51";"2555.14";"1464.27";"0";"2025-05-28";"FR7627279515429043360062685"
"579";"2025-02";"6519.04";"5035.89";"1483.15";"0";"3.6";"2025-02-28";"FR7622900515937072672682140"
"494";"2026-02";"10617.26";"8408.18";"2209.08";"0";"0";"2026-02-28";"FR7679206653357442209836724"
"390";"2025-09";"2820.06";"2149.34";"670.72";"0";"0";"2025-09-28";"FR7678881235947780241045574"
"98";"2025-01";"9826.28";"8427.03";"2040.61";"641.36";"0";"2025-01-28";"FR7669460943203806842544856"
"319";"2025-03";"2900.51";"2703.73";"596.99";"400.21";"15.6";"2025-03-28";"FR7654314720542028617418549"
"985";"2025-05";"5108.22";"4071.13";"1037.09";"0";"0";"2025-05-28";"FR7689238819084136558945920"
"903";"2025-06";"3879.74";"3178.28";"870.08";"168.62";"0";"2025-06-28";"FR7671117499765911228934953"
"960";"2025-01";"6177.25";"4706.04";"1471.21";"0";"0";"2025-01-28";"FR7610887133438483350314461"
"810";"2025-06";"8586.0";"6787.79";"1798.21";"0";"0";"2025-06-28";"FR7612904941193271628863828"
"907";"2025-05";"6756.23";"5126.31";"1629.92";"0";"0";"2025-05-28";"FR7648813756765716594040316"
"78";"2025-04";"6154.05";"4880.84";"1273.21";"0";"0";"2025-04-28";"FR7641070284531739683711312"
"541";"2025-06";"10969.91";"10172.25";"2572.06";"1774.4";"0";"2025-06-28";"FR7618506846443244630820559"
"621";"2025-05";"4911.99";"3837.49";"1074.5";"0";"0";"2025-05-28";"FR7687136252133115899815513"
"578";"2025-08";"6469.77";"5065.33";"1404.44";"0";"0";"2025-08-28";"FR7674610249517823587488076"
"782";"2025-07";"3532.87";"2734.28";"798.59";"0";"0";"2025-07-28";"FR7685612748603841566535642"
"570";"2025-04";"3908.06";"3077.16";"830.9";"0";"0";"2025-04-28";"FR7662702759011268263948625"
"459";"2025-06";"2797.71";"2172.97";"624.74";"0";"0";"2025-06-28";"FR7655584142449684609923019"
"429";"2026-03";"8399.96";"6673.46";"1971.61";"245.11";"0";"2026-03-28";"FR7666021661519585663164663"
"574";"2025-01";"3334.28";"2663.1";"671.18";"0";"0";"2025-01-28";"FR7679480953112691331134299"
"610";"2025-08";"9346.95";"7163.97";"2182.98";"0";"0";"2025-08-28";"FR7691589535495274467158114"
"573";"2025-09";"7652.1";"5993.4";"1658.7";"0";"3.3";"2025-09-28";"FR7685147368644877096347221"
"569";"2026-01";"2367.05";"1816.33";"550.72";"0";"0";"2026-01-28";"FR7663441122456705864523930"
"58";"2026-01";"9858.84";"8250.68";"2217.91";"609.75";"0";"2026-01-28";"FR7623069580046482368830739"
"809";"2025-05";"10957.68";"9200.43";"2729.63";"972.38";"2.9";"2025-05-28";"FR7655943268264359800902874"
"98";"2025-06";"9712.1";"8947.75";"2172.25";"1407.9";"12.1";"2025-06-28";"FR7656700526497359811574755"
"321";"2025-04";"9932.57";"7683.23";"2249.34";"0";"0";"2025-04-28";"FR7655149430913607867843283"
"835";"2025-01";"11969.93";"11037.19";"2676.15";"1743.41";"0";"2025-01-28";"FR7684855735672962235692298"
"791";"2025-01";"4020.5";"3064.9";"955.6";"0";"0";"2025-01-28";"FR7628939407941282023114194"
"236";"2025-03";"8419.67";"6461.87";"1957.8";"0";"0";"2025-03-28";"FR7679955896467753934830117"
"695";"2025-03";"11955.39";"9123.64";"2831.75";"0";"0";"2025-03-28";"FR7628211180122615248364113"
"773";"2026-02";"7337.62";"5830.02";"1507.6";"0";"15.2";"2026-02-28";"FR7696300749697289018916753"
"193";"2026-03";"3567.07";"2755.68";"811.39";"0";"0";"2026-03-28";"FR7671673369406550887344247"
"149";"2025-02";"6533.95";"6827.06";"1416.11";"1709.22";"0";"2025-02-28";"FR7632187774771404167405444"
"722";"2025-12";"4389.82";"3379.72";"1010.1";"0";"19.1";"2025-12-28";"FR7634536377829999118859878"
"447";"2025-10";"10852.52";"8366.59";"2485.93";"0";"0";"2025-10-28";"FR7680635236267833030090848"
"327";"2025-06";"9077.44";"8214.1";"2139.49";"1276.15";"0";"2025-06-28";"FR7611279131633162029564935"
"225";"2026-02";"5988.82";"4743.11";"1245.71";"0";"1.4";"2026-02-28";"FR7689160265027653227779093"
"51";"2025-04";"11470.88";"8977.74";"2635.2";"142.06";"0";"2025-04-28";"FR7696543660164717677358884"
"22";"2026-01";"4590.15";"3508.73";"1081.42";"0";"0";"2026-01-28";"FR7678074882812928175723785"
"667";"2025-04";"2906.32";"2320.69";"585.63";"0";"0";"2025-04-28";"FR7655700562081116629218357"
"776";"2025-08";"9585.52";"7531.12";"2054.4";"0";"0";"2025-08-28";"FR7638905827807827665786022"
"496";"2026-02";"4823.42";"3833.16";"1034.83";"44.57";"9.5";"2026-02-28";"FR7633931419447933175252557"
"208";"2025-04";"10926.43";"8605.42";"2321.01";"0";"0";"2025-04-28";"FR7653358682872890341238798"
"52";"2025-12";"10493.84";"9944.38";"2186.19";"1636.73";"0";"2025-12-28";"FR7626012798786032382591574"
"793";"2025-06";"3897.37";"2980.85";"916.52";"0";"0";"2025-06-28";"FR7628615584249255659804655"
"951";"2025-07";"4294.53";"4362.97";"915.56";"984.0";"0";"2025-07-28";"FR7643331367185178399768984"
"59";"2025-10";"10360.02";"8126.47";"2518.65";"285.1";"11.7";"2025-10-28";"FR7630486636415258655329342"
"307";"2025-09";"4260.9";"5049.12";"905.69";"1693.91";"6.7";"2025-09-28";"FR7679440900951167443459018"
"610";"2025-04";"8441.69";"7648.91";"1895.3";"1102.52";"6.3";"2025-04-28";"FR7666884629748619066231313"
"809";"2025-08";"4107.57";"5036.69";"891.03";"1820.15";"0.5";"2025-08-28";"FR7623701700331220252283362"
"361";"2025-06";"10495.28";"8305.98";"2189.3";"0";"0";"2025-06-28";"FR7636434200641495749201529"
"14";"2026-03";"6570.73";"5138.86";"1431.87";"0";"0";"2026-03-28";"FR7661732696568021865212420"
"708";"2025-04";"5134.42";"4837.99";"1223.52";"927.09";"16.7";"2025-04-28";"FR7659827320696253555575499"
"583";"2025-07";"6197.27";"4881.04";"1316.23";"0";"2.4";"2025-07-28";"FR7610685442036136251938189"
